iso,year,quarter,date,qGDP_growth,qGDP_growth_res,date_fe,dNL_res,dhits_res
"SRB",2014,4,2014q4,-1.708369,-5.535228,3.826859,18.41158,5.943093
"SRB",2015,1,2015q1,.3615088,-3.006902,3.368411,-14.00622,-10.27857
"SRB",2015,2,2015q2,1.909216,-1.078381,2.987597,1.060192,-1.249267
"SRB",2015,3,2015q3,2.665541,-.6591491,3.32469,2.286784,2.478895
"SRB",2015,4,2015q4,2.105409,-.5662965,2.671705,-33.68852,-16.98196
"SRB",2016,1,2016q1,3.436462,.064559,3.371903,48.25755,-4.634575
"SRB",2016,2,2016q2,3.005453,-.4183607,3.423814,-13.69919,-12.94219
"SRB",2016,3,2016q3,3.886122,.6791286,3.206994,6.773925,-9.059109
"SRB",2016,4,2016q4,2.828584,-1.135017,3.963602,24.52334,-14.1721
"SRB",2017,1,2017q1,1.72029,-2.067385,3.787675,-47.17704,-12.08604
"SRB",2017,2,2017q2,1.840362,-1.802814,3.643177,-37.35482,-3.981234
"SRB",2017,3,2017q3,2.254986,-1.799232,4.054218,-37.84599,-9.72996
"SRB",2017,4,2017q4,2.449257,-1.42102,3.870277,-53.82819,.395433
"SRB",2018,1,2018q1,4.92964,.9592695,3.970371,-12.29873,8.904846
"SRB",2018,2,2018q2,4.967463,1.217092,3.750371,18.9625,37.80967
"SRB",2018,3,2018q3,4.22212,.6752964,3.546824,-19.41804,1.891114
"SRB",2018,4,2018q4,3.559945,.5078968,3.052048,19.89366,7.575481
"SRB",2019,1,2019q1,2.595414,-.2798142,2.875228,34.23362,6.522084
"SRB",2019,2,2019q2,2.894576,-.4353346,3.329911,2.747959,-32.90407
"SRB",2019,3,2019q3,4.76179,1.446226,3.315564,32.85,13.40052
"SRB",2019,4,2019q4,6.126734,3.259407,2.867327,2.789803,.4351851
"SRB",2020,1,2020q1,5.051992,4.172841,.8791518,-32.72308,6.353772
"SRB",2020,2,2020q2,-6.466966,4.287313,-10.75428,-10.60855,20.25222
"SRB",2020,3,2020q3,-1.405533,2.584369,-3.989902,-9.694552,-1.134675
"SRB",2020,4,2020q4,-1.040477,.8224838,-1.862961,-24.0308,10.59096
"SRB",2021,1,2021q1,1.738835,.6463773,1.092458,11.91213,1.493097
"SRB",2021,2,2021q2,12.83315,1.091102,11.74205,-15.07614,-7.837204
"TGO",2014,1,2014q1,3.922071,.2292535,3.692818,-19.54443,-30.7181
"TGO",2014,2,2014q2,5.921186,2.253585,3.667601,-11.20034,-16.36391
"TGO",2014,3,2014q3,6.015392,2.160456,3.854937,1.364071,1.764421
"TGO",2014,4,2014q4,5.448819,1.62196,3.826859,-1.132741,2.536439
"TGO",2015,1,2015q1,5.732507,2.364096,3.368411,-1.40558,6.586952
"TGO",2015,2,2015q2,5.164323,2.176727,2.987597,27.84382,29.60107
"TGO",2015,3,2015q3,5.259245,1.934554,3.32469,30.93281,-6.798246
"TGO",2015,4,2015q4,4.688359,2.016653,2.671705,41.30795,-10.56
"TGO",2016,1,2016q1,5.164323,1.79242,3.371903,34.175,-5.541901
"TGO",2016,2,2016q2,5.069312,1.645498,3.423814,-4.903463,-17.91907
"TGO",2016,3,2016q3,4.879016,1.672023,3.206994,-34.26792,9.967001
"TGO",2016,4,2016q4,5.354077,1.390475,3.963602,-10.01175,16.76494
"TGO",2017,1,2017q1,4.305949,.5182738,3.787675,3.969167,39.39346
"TGO",2017,2,2017q2,4.305949,.6627722,3.643177,35.28683,20.35195
"TGO",2017,3,2017q3,4.305949,.2517304,4.054218,31.13929,21.3682
"TGO",2017,4,2017q4,4.497336,.6270597,3.870277,16.60436,24.40475
"TGO",2018,1,2018q1,4.497336,.5269656,3.970371,-7.511823,-11.79881
"TGO",2018,2,2018q2,4.688359,.9379882,3.750371,9.949365,-12.75995
"TGO",2018,3,2018q3,4.879016,1.332193,3.546824,29.8802,-9.597727
"TGO",2018,4,2018q4,5.069312,2.017263,3.052048,-.2557426,-.7299982
"TGO",2019,1,2019q1,5.164323,2.289095,2.875228,11.49947,-16.6866
"TGO",2019,2,2019q2,5.921186,2.591275,3.329911,-23.41425,-.0036731
"TGO",2019,3,2019q3,6.015392,2.699828,3.315564,-45.38211,.0473839
"TGO",2019,4,2019q4,4.879016,2.011689,2.867327,-16.7384,3.041965
"TGO",2020,1,2020q1,5.638033,4.758882,.8791518,-.3956369,47.40606
"TGO",2020,2,2020q2,0,10.75428,-10.75428,.5778699,39.71061
"TGO",2020,3,2020q3,.6975614,4.687463,-3.989902,26.80614,17.45527
"TGO",2020,4,2020q4,.6975614,2.560523,-1.862961,28.07024,26.6158
"TGO",2021,1,2021q1,2.858746,1.766288,1.092458,4.764644,-18.71592
"TGO",2021,2,2021q2,7.510747,-4.231305,11.74205,7.363807,-27.07439
"THA",2014,1,2014q1,-.3715782,-4.064396,3.692818,4.624575,6.816329
"THA",2014,2,2014q2,.8338028,-2.833798,3.667601,40.6408,-4.980391
"THA",2014,3,2014q3,1.075749,-2.779187,3.854937,114.127,-12.24592
"THA",2014,4,2014q4,2.390576,-1.436283,3.826859,12.04341,-.0278045
"THA",2015,1,2015q1,3.022484,-.3459272,3.368411,-10.46667,-2.492252
"THA",2015,2,2015q2,2.877493,-.1101036,2.987597,37.34668,14.01708
"THA",2015,3,2015q3,3.38922,.064529,3.32469,41.5277,8.68581
"THA",2015,4,2015q4,3.063598,.391893,2.671705,-.5828888,.4941842
"THA",2016,1,2016q1,3.274451,-.0974524,3.371903,36.35343,3.851277
"THA",2016,2,2016q2,3.740596,.3167818,3.423814,-24.2327,-1.849413
"THA",2016,3,2016q3,3.140922,-.0660716,3.206994,-43.14216,-3.449321
"THA",2016,4,2016q4,3.359418,-.6041839,3.963602,-6.4879,4.605767
"THA",2017,1,2017q1,3.759525,-.0281504,3.787675,-36.21083,-3.726725
"THA",2017,2,2017q2,4.254593,.6114169,3.643177,-40.84545,7.863149
"THA",2017,3,2017q3,4.384168,.3299493,4.054218,7.123653,9.046681
"THA",2017,4,2017q4,4.002919,.132642,3.870277,-18.95248,-2.041424
"THA",2018,1,2018q1,4.928992,.958621,3.970371,.0226338,4.519082
"THA",2018,2,2018q2,4.524599,.7742285,3.750371,20.04315,-9.480971
"THA",2018,3,2018q3,3.143112,-.4037119,3.546824,-52.15333,10.65303
"THA",2018,4,2018q4,3.773093,.7210439,3.052048,7.457357,-4.500377
"THA",2019,1,2019q1,2.768641,-.1065874,2.875228,15.39655,-1.662615
"THA",2019,2,2019q2,2.338,-.9919106,3.329911,-4.506052,-1.713777
"THA",2019,3,2019q3,2.624336,-.6912284,3.315564,52.09931,-23.74176
"THA",2019,4,2019q4,1.261538,-1.605789,2.867327,7.355317,-5.58954
"THA",2020,1,2020q1,-2.090594,-2.969746,.8791518,-.899362,-9.181102
"THA",2020,2,2020q2,-12.8885,-2.134225,-10.75428,-1.543249,-15.19909
"THA",2020,3,2020q3,-6.617109,-2.627207,-3.989902,-16.77134,-18.43405
"THA",2020,4,2020q4,-4.289008,-2.426047,-1.862961,-6.59347,-21.77146
"THA",2021,1,2021q1,-2.671157,-3.763615,1.092458,-7.52757,-14.07713
"THA",2021,2,2021q2,7.281541,-4.460512,11.74205,-.1311199,-.1140743
"TUN",2014,1,2014q1,3.149867,-.5429509,3.692818,10.86583,-9.444096
"TUN",2014,2,2014q2,2.469261,-1.19834,3.667601,.8007536,-22.5197
"TUN",2014,3,2014q3,2.664193,-1.190743,3.854937,-.9554155,-12.5227
"TUN",2014,4,2014q4,2.371653,-1.455207,3.826859,9.671481,1.969873
"TUN",2015,1,2015q1,1.685712,-1.682699,3.368411,-11.16491,8.984217
"TUN",2015,2,2015q2,1.192857,-1.794739,2.987597,4.085686,29.28311
"TUN",2015,3,2015q3,.3992021,-2.925488,3.32469,2.132879,-11.38126
"TUN",2015,4,2015q4,.3992021,-2.272503,2.671705,-14.84679,-22.6228
"TUN",2016,1,2016q1,.7968169,-2.575087,3.371903,39.20708,-25.19252
"TUN",2016,2,2016q2,1.192857,-2.230957,3.423814,-8.041838,-37.38369
"TUN",2016,3,2016q3,1.093994,-2.113,3.206994,3.922873,-10.36937
"TUN",2016,4,2016q4,1.587335,-2.376267,3.963602,6.134043,-.9066711
"TUN",2017,1,2017q1,2.371653,-1.416022,3.787675,-36.45636,1.992446
"TUN",2017,2,2017q2,1.882175,-1.761001,3.643177,-27.40108,5.406219
"TUN",2017,3,2017q3,2.371653,-1.682566,4.054218,-27.2319,2.094101
"TUN",2017,4,2017q4,2.371653,-1.498624,3.870277,-26.99862,-4.354208
"TUN",2018,1,2018q1,2.566775,-1.403596,3.970371,1.977881,-7.140038
"TUN",2018,2,2018q2,2.858746,-.891625,3.750371,20.02586,23.5432
"TUN",2018,3,2018q3,2.761517,-.785307,3.546824,-.2176652,-2.456787
"TUN",2018,4,2018q4,1.980263,-1.071786,3.052048,2.92038,7.777707
"TUN",2019,1,2019q1,1.685712,-1.189516,2.875228,3.073909,-4.099655
"TUN",2019,2,2019q2,1.685712,-1.644199,3.329911,-1.302026,-23.72879
"TUN",2019,3,2019q3,1.587335,-1.728229,3.315564,8.748622,20.75599
"TUN",2019,4,2019q4,.8959742,-1.971353,2.867327,10.60891,-6.378014
"TUN",2020,1,2020q1,-3.562718,-4.44187,.8791521,-4.610214,-6.101877
"TUN",2020,2,2020q2,-22.06467,-11.31039,-10.75428,-7.919711,-19.5899
"TUN",2020,3,2020q3,-7.364654,-3.374752,-3.989902,-11.22809,-29.63146
"TUN",2020,4,2020q4,-6.400533,-4.537572,-1.862961,-12.12143,-9.956161
"TUN",2021,1,2021q1,-1.714616,-2.807074,1.092458,-2.466393,6.023807
"TUN",2021,2,2021q2,15.01427,3.272213,11.74205,-7.736676,14.26187
"TUR",2014,1,2014q1,8.225853,4.533035,3.692818,-8.387918,-.3528661
"TUR",2014,2,2014q2,2.750499,-.9171016,3.667601,6.487188,-17.60616
"TUR",2014,3,2014q3,3.365194,-.4897422,3.854937,-11.72792,-1.487892
"TUR",2014,4,2014q4,5.365987,1.539128,3.826859,8.291196,.5044459
"TUR",2015,1,2015q1,3.481672,.113261,3.368411,4.21391,.3419019
"TUR",2015,2,2015q2,6.92776,3.940163,2.987597,-10.95747,15.0985
"TUR",2015,3,2015q3,5.56557,2.240879,3.32469,2.72062,9.683949
"TUR",2015,4,2015q4,7.317121,4.645415,2.671705,-11.73592,16.37329
"TUR",2016,1,2016q1,4.825076,1.453172,3.371903,36.43458,8.186319
"TUR",2016,2,2016q2,4.88185,1.458036,3.423814,16.3786,6.811386
"TUR",2016,3,2016q3,-.6714116,-3.878405,3.206994,26.7177,16.49602
"TUR",2016,4,2016q4,4.335824,.3722226,3.963602,20.18063,-12.52849
"TUR",2017,1,2017q1,5.155626,1.367951,3.787675,-25.5911,-28.30106
"TUR",2017,2,2017q2,5.16611,1.522934,3.643177,-44.6134,-25.31327
"TUR",2017,3,2017q3,11.14524,7.091025,4.054218,-34.62508,-36.30548
"TUR",2017,4,2017q4,7.016441,3.146165,3.870277,-40.68021,-20.43106
"TUR",2018,1,2018q1,7.212608,3.242238,3.970371,-14.05541,7.188064
"TUR",2018,2,2018q2,5.673332,1.922962,3.750371,20.02726,-2.168742
"TUR",2018,3,2018q3,2.4664,-1.080423,3.546824,-8.728858,13.35973
"TUR",2018,4,2018q4,-2.674005,-5.726053,3.052048,5.990825,9.020753
"TUR",2019,1,2019q1,-2.492241,-5.367468,2.875228,32.09312,17.32708
"TUR",2019,2,2019q2,-1.579957,-4.909867,3.32991,9.163604,11.39075
"TUR",2019,3,2019q3,1.011832,-2.303732,3.315564,26.09246,-4.447757
"TUR",2019,4,2019q4,5.872098,3.004771,2.867327,11.17065,10.34758
"TUR",2020,1,2020q1,4.260615,3.381464,.8791518,-15.60807,1.559781
"TUR",2020,2,2020q2,-10.98625,-.2319705,-10.75428,-32.59399,-4.374083
"TUR",2020,3,2020q3,6.141117,10.13102,-3.989902,-14.18126,.0081909
"TUR",2020,4,2020q4,5.979501,7.842463,-1.862961,-12.24464,1.682076
"TUR",2021,1,2021q1,6.978412,5.885954,1.092458,6.29602,-2.231323
"TUR",2021,2,2021q2,19.66181,7.919755,11.74205,23.01643,16.8488
"TZA",2014,1,2014q1,8.176452,4.483634,3.692818,3.519518,10.32942
"TZA",2014,2,2014q2,8.328182,4.660581,3.667601,10.77481,-9.106841
"TZA",2014,3,2014q3,4.628592,.773655,3.854937,-20.66139,-1.629309
"TZA",2014,4,2014q4,5.021303,1.194444,3.826859,-99.0614,-.7312542
"TZA",2015,1,2015q1,2.889159,-.4792518,3.368411,22.92353,.7994801
"TZA",2015,2,2015q2,6.453135,3.465539,2.987597,-66.4063,21.26291
"TZA",2015,3,2015q3,7.336215,4.011525,3.32469,43.11887,6.149028
"TZA",2015,4,2015q4,7.155045,4.48334,2.671705,100.5647,16.93262
"TZA",2016,1,2016q1,9.227235,5.855331,3.371903,-125.4128,2.080484
"TZA",2016,2,2016q2,7.902341,4.478528,3.423814,77.22611,.6469756
"TZA",2016,3,2016q3,6.363975,3.156981,3.206994,-37.29907,5.085377
"TZA",2016,4,2016q4,3.372338,-.591264,3.963602,-38.17321,-8.677836
"TZA",2017,1,2017q1,4.7827,.9950246,3.787675,131.5007,-9.650525
"TZA",2017,2,2017q2,6.449205,2.806029,3.643177,38.41229,-6.393826
"TZA",2017,3,2017q3,4.916588,.8623695,4.054218,27.11871,-9.402066
"TZA",2017,4,2017q4,9.690644,5.820367,3.870277,82.98688,-7.074831
"TZA",2018,1,2018q1,7.222425,3.252055,3.970371,-4.629378,7.123981
"TZA",2018,2,2018q2,5.845714,2.095344,3.750371,6.076557,-11.79054
"TZA",2018,3,2018q3,6.954669,3.407845,3.546824,14.92269,-6.535028
"TZA",2018,4,2018q4,6.871588,3.81954,3.052048,-1.790653,-3.287137
"TZA",2019,1,2019q1,5.970207,3.094979,2.875228,-42.20798,-2.335375
"TZA",2019,2,2019q2,7.167212,3.837302,3.329911,-27.03589,7.056612
"TZA",2019,3,2019q3,7.7806,4.465036,3.315564,-26.48419,5.891747
"TZA",2019,4,2019q4,6.226268,3.358941,2.867327,-12.49337,-7.950891
"TZA",2020,1,2020q1,5.774793,4.895641,.8791518,34.86609,-11.24368
"TZA",2020,2,2020q2,3.969339,14.72362,-10.75428,15.05412,2.470335
"TZA",2020,3,2020q3,4.269484,8.259385,-3.989902,41.70101,-6.732436
"TZA",2020,4,2020q4,4.691621,6.554582,-1.862961,26.88501,5.696131
"TZA",2021,1,2021q1,4.910792,3.818334,1.092458,-2.792485,23.09463
"TZA",2021,2,2021q2,4.253509,-7.488544,11.74205,11.06872,-2.755283
"UGA",2014,1,2014q1,5.584664,1.891847,3.692818,-25.20615,14.09226
"UGA",2014,2,2014q2,6.785809,3.118208,3.667601,1.220655,-13.40072
"UGA",2014,3,2014q3,1.497132,-2.357805,3.854937,-25.42066,-.4082597
"UGA",2014,4,2014q4,8.877795,5.050936,3.826859,-17.85495,12.94083
"UGA",2015,1,2015q1,9.755847,6.387436,3.368411,36.9162,-1.067055
"UGA",2015,2,2015q2,5.607746,2.620149,2.987597,-40.1754,28.27849
"UGA",2015,3,2015q3,9.026898,5.702208,3.32469,30.0077,15.31164
"UGA",2015,4,2015q4,6.434717,3.763012,2.671705,70.87834,1.800081
"UGA",2016,1,2016q1,.9195185,-2.452385,3.371903,-51.35123,21.35341
"UGA",2016,2,2016q2,-.4028873,-3.826701,3.423814,54.95469,7.575843
"UGA",2016,3,2016q3,-.2586148,-3.465608,3.206994,-39.38718,3.390109
"UGA",2016,4,2016q4,.5010842,-3.462518,3.963602,-2.400295,11.90434
"UGA",2017,1,2017q1,6.52705,2.739375,3.787675,48.01295,.1735309
"UGA",2017,2,2017q2,6.001116,2.357939,3.643177,35.92311,-3.796834
"UGA",2017,3,2017q3,7.429542,3.375323,4.054218,66.1554,11.43122
"UGA",2017,4,2017q4,6.284829,2.414552,3.870277,40.47416,2.847394
"UGA",2018,1,2018q1,5.215991,1.245621,3.970371,-.5235238,14.55139
"UGA",2018,2,2018q2,5.406333,1.655963,3.750371,-5.393674,5.205057
"UGA",2018,3,2018q3,5.425016,1.878192,3.546824,16.14622,-4.311887
"UGA",2018,4,2018q4,5.639935,2.587886,3.052048,-.099217,2.657763
"UGA",2019,1,2019q1,7.412347,4.537119,2.875228,-19.72254,-10.26705
"UGA",2019,2,2019q2,6.570274,3.240363,3.329911,-23.78573,12.69552
"UGA",2019,3,2019q3,7.636936,4.321372,3.315564,-22.02423,6.166944
"UGA",2019,4,2019q4,8.323216,5.455889,2.867327,-6.160102,.6837429
"UGA",2020,1,2020q1,.7928982,-.0862537,.8791518,-8.104977,.1242865
"UGA",2020,2,2020q2,-6.05755,4.696729,-10.75428,13.38013,15.24836
"UGA",2020,3,2020q3,-.9452679,3.044634,-3.989902,26.43804,13.63907
"UGA",2020,4,2020q4,-.6466336,1.216328,-1.862961,26.50232,12.35819
"UGA",2021,1,2021q1,2.916176,1.823718,1.092458,24.30099,23.23772
"UGA",2021,2,2021q2,12.80282,1.060765,11.74205,1.932485,-5.800477
"UKR",2014,1,2014q1,-.9656498,-4.658468,3.692818,-7.820462,82.29929
"UKR",2014,2,2014q2,-4.397253,-8.064854,3.667601,1.095176,58.4233
"UKR",2014,3,2014q3,-5.396955,-9.251891,3.854936,-24.96704,56.47205
"UKR",2014,4,2014q4,-15.51279,-19.33965,3.826859,23.94188,14.1694
"UKR",2015,1,2015q1,-17.4012,-20.76961,3.36841,-23.09229,-42.14717
"UKR",2015,2,2015q2,-15.65601,-18.6436,2.987597,-217.0289,-37.49002
"UKR",2015,3,2015q3,-7.246215,-10.57091,3.32469,-21.14146,-49.33836
"UKR",2015,4,2015q4,-2.451643,-5.123349,2.671705,-51.25915,-20.25115
"UKR",2016,1,2016q1,.3436367,-3.028267,3.371903,38.87603,-27.20091
"UKR",2016,2,2016q2,1.820535,-1.603279,3.423814,204.0631,-5.478206
"UKR",2016,3,2016q3,2.562172,-.6448212,3.206994,19.04172,-5.402301
"UKR",2016,4,2016q4,4.381734,.418132,3.963602,32.40662,.0595273
"UKR",2017,1,2017q1,2.448915,-1.338759,3.787675,-30.16979,-2.955778
"UKR",2017,2,2017q2,2.466693,-1.176484,3.643177,20.24042,6.467028
"UKR",2017,3,2017q3,2.29371,-1.760509,4.054218,-7.215702,13.09244
"UKR",2017,4,2017q4,2.169005,-1.701272,3.870277,-36.80268,13.07188
"UKR",2018,1,2018q1,3.603752,-.3666185,3.970371,10.93016,9.972372
"UKR",2018,2,2018q2,3.954346,.2039758,3.750371,-54.08481,-14.13298
"UKR",2018,3,2018q3,2.680912,-.8659118,3.546824,-26.1344,-8.902673
"UKR",2018,4,2018q4,3.625621,.573572,3.052048,7.613616,-.2605084
"UKR",2019,1,2019q1,3.029882,.1546545,2.875228,1.036615,-10.67773
"UKR",2019,2,2019q2,4.696928,1.367017,3.329911,69.65244,15.0589
"UKR",2019,3,2019q3,3.681811,.3662464,3.315564,37.7246,5.604369
"UKR",2019,4,2019q4,1.322744,-1.544583,2.867327,5.900083,-7.716965
"UKR",2020,1,2020q1,-1.176766,-2.055918,.8791518,-45.09617,12.38452
"UKR",2020,2,2020q2,-11.87614,-1.121856,-10.75428,-65.97233,5.84282
"UKR",2020,3,2020q3,-3.589828,.4000739,-3.989902,-22.12153,-2.160951
"UKR",2020,4,2020q4,-.4517497,1.411211,-1.862961,-10.72885,-.9128868
"UKR",2021,1,2021q1,-2.179197,-3.271655,1.092458,59.36158,-6.067711
"UKR",2021,2,2021q2,5.589544,-6.152509,11.74205,38.74911,-3.617175
"URY",2014,1,2014q1,3.242025,-.4507923,3.692818,11.69508,1.786258
"URY",2014,2,2014q2,3.744204,.0766025,3.667601,-12.10618,36.19703
"URY",2014,3,2014q3,3.759917,-.0950193,3.854937,-13.28014,-12.13624
"URY",2014,4,2014q4,2.069184,-1.757675,3.826859,-15.45541,-12.98552
"URY",2015,1,2015q1,3.912411,.5440004,3.368411,-.3306575,-5.012931
"URY",2015,2,2015q2,-.9047154,-3.892312,2.987597,42.24046,-53.01289
"URY",2015,3,2015q3,-.0611899,-3.38588,3.32469,1.214922,-6.651794
"URY",2015,4,2015q4,-1.332264,-4.00397,2.671706,-13.56382,-1.858863
"URY",2016,1,2016q1,1.252458,-2.119445,3.371903,15.96347,-10.05395
"URY",2016,2,2016q2,3.991417,.5676029,3.423814,-50.86466,-3.608989
"URY",2016,3,2016q3,-2.018858,-5.225852,3.206994,4.678741,-7.294281
"URY",2016,4,2016q4,3.314528,-.6490738,3.963602,21.95542,-8.534719
"URY",2017,1,2017q1,4.103306,.3156309,3.787675,-25.64702,-.3466021
"URY",2017,2,2017q2,2.271458,-1.371718,3.643177,-2.589483,-8.157036
"URY",2017,3,2017q3,1.30997,-2.744248,4.054218,-12.69944,2.528149
"URY",2017,4,2017q4,-1.123151,-4.993428,3.870277,-19.03522,.8927695
"URY",2018,1,2018q1,.121145,-3.849226,3.970371,14.08216,1.096918
"URY",2018,2,2018q2,-.6301112,-4.380482,3.750371,11.47483,53.20881
"URY",2018,3,2018q3,.6209351,-2.925889,3.546824,-5.420395,25.11717
"URY",2018,4,2018q4,1.758336,-1.293712,3.052048,-5.550092,-4.044415
"URY",2019,1,2019q1,-1.518338,-4.393566,2.875228,-14.77864,2.153458
"URY",2019,2,2019q2,2.128792,-1.201118,3.329911,-11.69919,-41.71424
"URY",2019,3,2019q3,1.394537,-1.921027,3.315564,19.40398,-28.41547
"URY",2019,4,2019q4,-.5395622,-3.406889,2.867327,3.441163,9.388921
"URY",2020,1,2020q1,-1.956321,-2.835472,.8791518,8.33052,-4.388253
"URY",2020,2,2020q2,-13.75453,-3.000255,-10.75428,3.752088,-11.32715
"URY",2020,3,2020q3,-5.937353,-1.947451,-3.989902,-9.431603,-.9722135
"URY",2020,4,2020q4,-2.907652,-1.04469,-1.862961,-.4078365,-4.699078
"URY",2021,1,2021q1,-3.040709,-4.133166,1.092458,-4.236644,5.537193
"URY",2021,2,2021q2,10.68981,-1.052241,11.74205,-7.841729,6.645892
"VNM",2014,1,2014q1,4.936155,1.243337,3.692818,14.57474,-11.92202
"VNM",2014,2,2014q2,5.202278,1.534677,3.667601,22.00109,-15.03938
"VNM",2014,3,2014q3,5.892959,2.038023,3.854937,75.85023,-17.02534
"VNM",2014,4,2014q4,6.728361,2.901502,3.826859,40.72778,-9.474685
"VNM",2015,1,2015q1,5.940039,2.571628,3.368411,1.332394,-10.38548
"VNM",2015,2,2015q2,6.269302,3.281706,2.987597,42.49283,-.9370916
"VNM",2015,3,2015q3,6.644351,3.31966,3.32469,23.75599,-4.344136
"VNM",2015,4,2015q4,6.775194,4.103489,2.671705,2.39534,-9.343652
"VNM",2016,1,2016q1,5.335142,1.963238,3.371903,35.65648,-.395864
"VNM",2016,2,2016q2,5.619177,2.195363,3.423814,-5.349861,-9.999372
"VNM",2016,3,2016q3,6.353769,3.146776,3.206994,-.6544942,-6.945239
"VNM",2016,4,2016q4,6.466386,2.502784,3.963602,9.608777,6.091506
"VNM",2017,1,2017q1,5.02181,1.234135,3.787675,-40.03189,4.451337
"VNM",2017,2,2017q2,6.165924,2.522748,3.643177,-37.65125,11.50632
"VNM",2017,3,2017q3,7.120373,3.066155,4.054218,-25.68274,9.48162
"VNM",2017,4,2017q4,7.371589,3.501312,3.870277,-34.53565,-2.435591
"VNM",2018,1,2018q1,7.185525,3.215154,3.970371,22.07402,7.840413
"VNM",2018,2,2018q2,6.513227,2.762856,3.750371,34.43936,-12.31135
"VNM",2018,3,2018q3,6.597456,3.050632,3.546824,-10.39478,-.1121468
"VNM",2018,4,2018q4,7.05514,4.003092,3.052049,20.87513,7.700124
"VNM",2019,1,2019q1,6.5975,3.722272,2.875228,17.19743,-7.504978
"VNM",2019,2,2019q2,6.51318,3.18327,3.329911,-16.36892,.9650568
"VNM",2019,3,2019q3,7.213418,3.897854,3.315564,43.91175,-4.129557
"VNM",2019,4,2019q4,6.737761,3.870434,2.867327,5.811394,4.255291
"VNM",2020,1,2020q1,3.613885,2.734734,.8791518,-18.32813,-2.670933
"VNM",2020,2,2020q2,.3892655,11.14355,-10.75428,-1.642169,1.489794
"VNM",2020,3,2020q3,2.586271,6.576173,-3.989902,-36.68863,-8.918028
"VNM",2020,4,2020q4,4.382559,6.24552,-1.862961,-49.42999,-24.04923
"VNM",2021,1,2021q1,4.545161,3.452703,1.092458,-10.81328,-6.290256
"VNM",2021,2,2021q2,6.363177,-5.378875,11.74205,3.011311,5.776017
"ZAF",2014,1,2014q1,1.820148,-1.872669,3.692818,10.39586,-.0622203
"ZAF",2014,2,2014q2,1.343242,-2.324359,3.667601,-7.397518,-14.83716
"ZAF",2014,3,2014q3,1.075645,-2.779291,3.854937,-16.62873,-3.263081
"ZAF",2014,4,2014q4,1.392208,-2.434651,3.826859,-.0848003,-12.51603
"ZAF",2015,1,2015q1,2.407701,-.9607102,3.368411,-8.719989,-4.714876
"ZAF",2015,2,2015q2,1.014665,-1.972931,2.987597,20.5166,7.286718
"ZAF",2015,3,2015q3,1.083522,-2.241169,3.32469,-12.51428,.0361233
"ZAF",2015,4,2015q4,.7867414,-1.884964,2.671705,-24.13269,4.492471
"ZAF",2016,1,2016q1,.009226,-3.362677,3.371903,8.735085,-1.459706
"ZAF",2016,2,2016q2,1.267159,-2.156655,3.423814,-27.03772,-3.608989
"ZAF",2016,3,2016q3,.8913972,-2.315597,3.206994,9.384356,-2.293237
"ZAF",2016,4,2016q4,.4716453,-3.491956,3.963602,8.131041,-7.94474
"ZAF",2017,1,2017q1,.6594803,-3.128195,3.787675,-13.92105,-15.79711
"ZAF",2017,2,2017q2,1.094278,-2.548899,3.643177,-13.11118,-11.89745
"ZAF",2017,3,2017q3,1.33628,-2.717938,4.054218,-20.9243,-15.39406
"ZAF",2017,4,2017q4,1.492718,-2.377559,3.870277,-10.91847,-8.710558
"ZAF",2018,1,2018q1,1.248868,-2.721503,3.970371,3.96946,8.561089
"ZAF",2018,2,2018q2,.8073475,-2.943023,3.750371,15.95697,-13.05278
"ZAF",2018,3,2018q3,2.055077,-1.491747,3.546824,-7.198856,-5.084866
"ZAF",2018,4,2018q4,1.773267,-1.278781,3.052048,-2.15767,-4.977139
"ZAF",2019,1,2019q1,.4376624,-2.437566,2.875228,-10.63959,-13.04984
"ZAF",2019,2,2019q2,.7883801,-2.54153,3.329911,-20.08625,3.386479
"ZAF",2019,3,2019q3,-.0909554,-3.40652,3.315564,12.04522,6.829647
"ZAF",2019,4,2019q4,-.6510519,-3.518379,2.867327,4.189275,2.732843
"ZAF",2020,1,2020q1,.4863473,-.3928047,.8791518,9.31836,18.48576
"ZAF",2020,2,2020q2,-18.35818,-7.603905,-10.75428,3.176235,25.78441
"ZAF",2020,3,2020q3,-5.94971,-1.959808,-3.989902,-7.242213,.2760885
"ZAF",2020,4,2020q4,-3.58616,-1.723199,-1.862961,-2.088147,-5.453796
"ZAF",2021,1,2021q1,-2.621222,-3.71368,1.092458,-17.56381,-10.01161
"ZAF",2021,2,2021q2,17.61861,5.876558,11.74205,-4.884334,-19.04894
"ZMB",2015,1,2015q1,3.983148,.6147376,3.368411,61.95277,26.62097
"ZMB",2015,2,2015q2,2.544954,-.4426422,2.987597,21.17272,7.286718
"ZMB",2015,3,2015q3,3.710744,.3860534,3.32469,6.806089,11.33796
"ZMB",2015,4,2015q4,1.409265,-1.26244,2.671705,57.95378,3.613627
"ZMB",2016,1,2016q1,3.232046,-.1398576,3.371903,-84.75268,6.544567
"ZMB",2016,2,2016q2,4.471589,1.047775,3.423814,-9.556957,27.4065
"ZMB",2016,3,2016q3,3.346607,.1396135,3.206994,11.08537,43.02641
"ZMB",2016,4,2016q4,3.706957,-.2566452,3.963602,-17.02629,4.11806
